,DataYear_2014,DataYear_2015,DataYear_2016,BuildingType_Campus,BuildingType_Multifamily Housing,BuildingType_NonResidential,PrimaryPropertyType_Bank Branch,PrimaryPropertyType_Courthouse,PrimaryPropertyType_Distribution Center,PrimaryPropertyType_Financial Office,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K-12 School,PrimaryPropertyType_Medical Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Multifamily Housing,PrimaryPropertyType_Office,PrimaryPropertyType_Residence Hall/Dormitory,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Senior Care Community,PrimaryPropertyType_Supermarket/Grocery Store,PrimaryPropertyType_Wholesale Club/Supercenter,PrimaryPropertyType_Worship Facility,YearBuilt,NumberofBuildings,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),Latitude,Longitude,ENERGYSTARQuintile,ENERGYSTARScore
399,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.849797950572815,-0.06363862489939465,-0.2604532215611825,-0.5520683018725491,-0.5067908152892432,-1.011841997771324,-0.9923829978542672,-0.4729176807335068,-0.7699604505694766,0.010886426713215179,-0.6397025350406367,-0.9740158795858671,-1.925937537330278,1.9780882642995614,quin3,77.0
400,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8873060483244607,-0.06363862489939465,-0.6950349754378177,-0.1881018749382746,-0.15863224001882925,-0.4742129738948184,-0.45320536790005955,-0.7074297389309875,-0.7595019721865424,-0.286921591349877,-0.7571005503375373,-0.4267097720808821,0.3577339477027348,-0.5631850053121589,quin3,69.0
401,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.437301421037806,-0.06363862489939465,-0.18226967479926734,-1.9202947858518893,-1.8343451179513575,-1.8561258565897945,-1.835230134166048,-0.9931908202906317,-0.7560174326494672,-0.6977060094945441,-0.8878896246774821,-1.7253714692958395,-2.6363663836787907,2.432631811690952,quin4,98.0
402,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7076805325442406,-0.06363862489939465,-1.2839309107679702,-0.3560365556354356,-0.3910523444190105,-0.01422185516808772,-0.042518238342233124,-1.3092619446323215,-0.7541364496146313,-1.279632699086145,-1.0098002808506752,0.11510104097041912,-1.8479952991764628,-0.4295103657534176,quin1,25.0
403,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.020186316652558954,-0.06363862489939465,-1.0332362662226735,0.14033041220320025,0.14255886311915936,-0.01010613652886489,-0.01900181289605547,-0.8694887691410719,-0.7541198939898973,-0.5131258201051673,-0.8312726918180519,0.049189961070425274,-0.37265095723087927,-1.2299686294520573,quin2,49.0
404,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7223074365104571,-0.06363862489939465,-1.043650576712452,-0.21265017818619608,-0.28715401975807053,-0.17539454349088698,-0.22374055067315243,-1.0306777876741788,-0.7452213982090908,-0.7668997075915003,-0.8969291163943347,-0.06564737943315309,1.612821718917576,-1.845697577753402,quin3,70.0
405,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.762680069815575,-0.06363862489939465,-0.37437900818845987,-0.5484755395161047,-0.5101872627400708,-0.9065935852868341,-0.8933744629049181,-0.5744348932972317,-0.7402067773832367,-0.12489551305114614,-0.6802975206123967,-0.8660924579882577,-0.7011973466090137,0.7466917232147269,quin3,68.0
406,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.4098016524021386,-0.06363862489939465,-0.9972940693892092,0.39607284473933196,0.4303944467197465,0.1213999268924752,0.15159192688920103,-0.7265993632842882,-0.7393738882098252,-0.3229124157035534,-0.7558076400128323,0.15788325581472024,-0.5664502723626601,-1.5635338771696001,quin2,41.0
407,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.4648011896734732,-0.06363862489939465,-1.3099173124439252,0.16649262895101585,0.1627764942738323,0.27534235016458736,0.2595037228089506,-1.1073692849078522,-0.7377276823751759,-0.9043944382335118,-0.9230518032101688,0.3783246167083314,0.03823108534502462,0.20901610614462826,quin3,71.0
408,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7351803011799078,-0.06363862489939465,-0.9612919111699367,0.49244608519497635,0.530783756482372,0.15462098242034014,0.18315480593953437,-0.6528008220806388,-0.7339193610776664,-0.2279825068077136,-0.7166326485095897,0.17894126961070567,-0.12943412262445092,-0.12141393534595837,quin1,27.0
409,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.6297998014874768,-0.06363862489939465,-0.8591002910261755,1.1569061561378309,1.2038819423598197,0.5118311518766806,0.5617120385478095,-0.2741663503345867,-0.7311038937327564,0.23037491788363515,-0.5082057551171176,0.45290473562969813,-1.7751841624237708,1.1088213057506358,quin0,9.0
410,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1623037346811333,-0.06363862489939465,-0.4305564965309731,0.035243760717801186,0.07032226579921601,-0.4879165025631759,-0.470079628191747,-0.3729137736104523,-0.7283368279571865,0.11518943639467591,-0.5647254018980178,-0.4839552518707145,-1.568197285028487,1.1514338267863518,quin2,52.0
411,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.03481322061877557,-0.06363862489939465,-1.3098575721015173,0.8292955718916004,0.8596410997700472,0.629457767454636,0.6685075218250047,-0.8212443260207619,-0.7282894698151743,-0.4605779926187,-0.7954371908296226,0.6615062040375165,1.1437066555687505,0.11967801693271903,quin4,96.0
412,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18518492846656254,-0.06363862489939465,-1.1412020890393817,1.2062820132382006,1.1927980814339916,0.7244863068561569,0.7278092535383286,-0.5070047271133241,-0.7272827432071131,-0.04638837374453852,-0.6374378823722636,0.6942824008304386,-1.0116456315837976,0.6061740196998885,quin1,21.0
413,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.849797950572815,-0.06363862489939465,-0.3855533806244641,-0.5520683018725491,-0.643230061023314,-0.885743969309602,-0.9475855741263873,-0.5854362278208054,-0.7245901308820869,-0.14562245697308787,-0.6779271840303704,-0.8313551993453929,0.13663949070666376,-0.3825622572658409,quin4,83.0
414,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.4923009583091404,-0.06363862489939465,-1.186328666292668,-0.012168495747885302,-0.02885842760315084,0.08895614074758867,0.06731133391672468,-1.07309699645178,-0.7224543762961976,-0.8601164679653557,-0.89996282477095,0.19978329997168354,-0.10486618034361453,0.4396172772947799,quin3,77.0
415,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9826782189009131,-0.06363862489939465,-0.5558023813424969,-1.40534679680941,-1.4204360058858236,-1.195814507571752,-1.2386345140520003,-1.1065605075686595,-0.7195086518142654,-0.9225713775143687,-0.9106630912874878,-1.0492867123637715,-1.3584252683115499,-1.159492198472909,quin4,91.0
416,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10268562255956075,-0.06363862489939465,-1.1909306169466949,1.189945192212157,1.139792737331131,0.8603713054595398,0.853750820777679,-0.5588937351618641,-0.7188867051286362,-0.04844109688272877,-0.5922404177913433,0.8953363045491894,-1.4717665958846708,1.0847547556457577,quin2,46.0
417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1723120637971119,-0.06363862489939465,0.5397859715220534,1.4713819201774603,1.497987287951465,0.2825140003377801,0.33208565526645023,1.1197370785288199,-0.7130777010775505,1.6499950583848788,0.49781699436492494,0.09336735629659722,-0.7202735574174017,0.7875101522030182,quin0,18.0
418,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1623037346811333,-0.06363862489939465,-0.46494686471238716,-0.3136533511107458,-0.27182455456089244,-0.6671630245156215,-0.6538267035671862,-0.5538383113275396,-0.7092247813730118,-0.11235062681347673,-0.6534129717676335,-0.6345485907719723,0.573455389958,-2.083310489911066,quin4,82.0
419,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.6747910096428327,-0.06363862489939465,0.11572067565582732,-0.3136533511107458,-0.36223441967183173,-1.0140454919166035,-1.0602515130070034,-0.03137127421250443,-0.7068302886594869,0.49417738984221604,-0.35006463079865824,-1.0492867123637715,1.986132977196902,-0.606208183082915,quin4,96.0
420,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3501835402805661,-0.06363862489939465,-0.9642375949574548,-2.043578182752168,-2.0604526709934325,-0.9574887937168237,-0.941260830203074,-1.7500900792450962,-0.7062545598274568,-3.7353619309135335,-1.1040259653426006,-0.6980562639502018,-1.8491953088053554,1.9897879313784013,quin4,87.0
421,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.877297719208482,-0.06363862489939465,-0.8193775756858706,-0.48478130055382607,-0.48651973800422166,-0.47250626758241165,-0.481970234197791,-0.9472005465182691,-0.7059817446299099,-0.6662495907543202,-0.8369163659615262,-0.37103286060233287,0.5191718284515572,-0.7931290851874647,quin3,69.0
422,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6251812266372387,-0.06363862489939465,-0.443724246516715,-1.6332309121179334,-1.668598175703235,-1.3920744395928362,-1.4515857055799637,-1.1038188633799562,-0.7021015685154768,-0.9371145345549129,-0.8984446763378269,-1.2087473241559503,-0.07023986964871366,0.4875956725030975,quin4,97.0
423,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1723120637971119,0.10395063640150229,-1.2343817226520055,-0.2752362825870367,-0.2779437381770694,0.04935406275311908,0.056708224747579986,-1.2304527173570843,-0.697435739529406,-1.1960703743160837,-0.941964765468707,0.17894126961070567,-1.3332710595046713,-0.30374714564151845,quin3,71.0
424,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.762680069815575,-0.06363862489939465,-0.9513940272879867,0.7144842675550321,0.7482148899745596,0.3180114568745273,0.34724479716904133,-0.54823065390169,-0.6969421474165833,-0.1106663204316259,-0.6442492236829969,0.32053645293974503,-0.8357386451873496,0.9467886722082839,quin1,26.0
425,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.547300495580475,-0.06363862489939465,-1.3684316641574104,0.4493664739306672,0.37617214948737665,0.5278275596745039,0.4965343195329976,-1.0381618713309058,-0.6931623712003111,-0.8292015985456557,-0.8671482507974182,0.6113288362306367,1.001033335541653,-1.5200077056465922,quin0,17.0
426,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3501835402805661,-0.06363862489939465,-1.259722339176436,1.7518621205539933,1.7255857392028138,1.1798422079596158,1.1818149478862758,-0.37845757216622217,-0.6924119951628217,0.0963900245093658,-0.5512808361167879,1.1314059646081156,0.5752887048178672,-1.0619247750835688,quin2,51.0
427,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1723120637971119,-0.06363862489939465,0.5397859715220534,1.298734151645831,1.326800796488074,0.1393530922210806,0.18691166192584527,1.044858472890998,-0.6893232447338697,1.5769736783488373,0.4405133327142559,-0.04215486175622671,-0.7026358350057267,0.787062641658829,quin1,28.0
428,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1723120637971119,-0.06363862489939465,0.5397859715220534,1.283066499874036,1.3102947421123492,0.12654499386238155,0.17310458398710402,1.0382997550168631,-0.6867639081687796,1.570517851968266,0.4354542656055194,-0.06564737943315309,-0.7130729023270019,0.8567732423753842,quin1,29.0
429,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9276786816295787,-0.06363862489939465,-1.1502297914040842,0.40309722085642896,0.40118731863042395,0.3191844915876434,0.3203522310489512,-0.8619128949313175,-0.6793437612653015,-0.5546851123799935,-0.7846953599030089,0.3783246167083314,-0.6352316107273066,-1.0127166370985088,quin0,18.0
430,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.47480951878945177,-0.06363862489939465,-1.121803649767996,-0.5701199089542597,-0.6145558193341085,-0.17095279853797601,-0.21619327015286072,-1.2556307246494514,-0.678415699994843,-1.2843623466375176,-0.9371986645510272,-0.018930835874149794,0.8795826845616063,-0.8468234657588971,quin3,76.0
431,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.0147965623868185,-0.06363862489939465,-0.5033559996252955,0.7746107191492744,0.8429985740749677,0.09548489075833369,0.1541339336332542,-0.11899890312220997,-0.6739266322245997,0.38995543500971325,-0.39196096668560765,0.049189961070425274,0.1472466440118892,-1.295873770592176,quin1,29.0
432,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.914805816960128,-0.06363862489939465,-0.9237222923690303,0.5280858921292186,0.5371769772717114,0.2084420308627647,0.23026734948859054,-0.6041674527044625,-0.6736658340380379,-0.19404027758156858,-0.6603483179382263,0.24083682041452212,-1.2197523288157477,-0.627821322438008,quin2,55.0
433,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.5748002642161423,-0.06363862489939465,-1.0834088942015405,-0.5484755395161047,-0.5792223796315358,-0.19774447635604175,-0.2267668337943141,-1.2125580220964396,-0.6733892166761056,-1.1946870891485277,-0.9183857783668479,-0.04215486175622671,0.10112661242002863,0.40865116755850667,quin4,94.0
434,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2301761366219186,-0.06363862489939465,-1.3441158461768739,-0.7910136340951002,-0.847037505013515,0.01577547079501306,-0.00939222418243464,-1.551826567807212,-0.6680275329792825,-2.358648212838002,-1.0219175665333162,0.2204137324622793,0.17585662967693674,-1.2775614771140362,quin1,23.0
435,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15768515983089526,-0.06363862489939465,-0.1458987021494811,-0.46049691125969194,-0.4366315681477562,-0.9382590801797112,-0.9307604149885478,-0.330635400329385,-0.6674880322455913,0.14466728482984417,-0.5131085567997586,-0.9014338730638075,-0.18538210764058038,-1.5880485452998145,quin3,66.0
436,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.7947984133014805,-0.06363862489939465,-0.3054376889614067,-0.342909119284189,-0.2810096196942389,-0.7550185943839589,-0.7212414029994836,-0.4230641239442164,-0.6650016039613839,0.03219887085177995,-0.5626437248540406,-0.7305702399354342,0.30860986014963027,-1.2793371422567426,quin2,42.0
437,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9698053542314625,-0.06363862489939465,-0.43641013182167127,-0.7046174675765263,-0.7277773258832269,-0.8733322845404224,-0.8954346355105751,-0.697871863147532,-0.664592246260932,-0.3258623171877066,-0.7019198873727223,-0.7972017878969971,-1.4526021315060318,-1.5655644815772338,quin2,59.0
438,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.0147965623868185,-0.06363862489939465,-0.5808333358627967,-0.9964634195112015,-0.9898017441535117,-0.9003170607666557,-0.9119868647761198,-0.9533516682786376,-0.6632840597527014,-0.7138545597791506,-0.81317436261855,-0.763612921568601,-0.5348118900731658,-0.906182195860703,quin3,75.0
439,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.5748002642161423,-0.06363862489939465,-0.6401571006333041,-0.014989259344990997,0.05189258939771875,-0.31160425208323267,-0.26187610108635756,-0.5834340881047242,-0.6597520945394805,-0.17372169223980702,-0.6431103693420454,-0.2640565749558569,-0.618299767548617,-1.042353782263225,quin2,53.0
440,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.7672986446658132,-0.06363862489939465,-0.8868187612116133,0.21282093060437696,0.2100733531967523,0.017128914575180045,-0.0011891948366022573,-0.7068866428645297,-0.6574516554335618,-0.3427720936363999,-0.7019198873727223,0.07139870831715751,-1.1329266445675976,-0.1185251636582321,quin1,27.0
441,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.849797950572815,-0.06363862489939465,-0.8048356853154914,0.4194014537043756,0.48333325467817323,0.07320430430353163,0.1324312881805252,-0.5439137804780393,-0.6566854959501233,-0.12363124401885868,-0.6217448396032376,0.09336735629659722,-1.6210135375984045,0.03777892992636648,quin0,20.0
442,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0376777561722477,-0.06363862489939465,-1.0066866630522333,0.7942961213340954,0.7598033108045804,0.4554197115905793,0.43157309723073706,-0.5638624404320389,-0.6481440732355049,-0.15378955485558204,-0.6273177462062481,0.47112979184100234,1.2835477975691556,0.08303520556419017,quin2,57.0
443,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9001789129939114,-0.06363862489939465,-0.9926730255342658,-0.16382223156442827,-0.173202716414338,-0.07411251800907648,-0.08890894760249542,-0.9645747202831597,-0.64766962079512,-0.7477752719157094,-0.8076789776248021,0.026735808335034788,-0.5107425580649524,-0.645965748839499,quin3,66.0
444,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0147965623868185,-0.06363862489939465,-0.28498479322114384,-1.7658999613889774,-1.8099015935952045,-1.5394865050711395,-1.620488187779492,-1.0196873356400689,-0.646476592633426,-0.8460573774369664,-0.8284642354800577,-1.381794815792599,0.0010882785991068646,0.06768640385931032,quin4,99.0
445,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8873060483244607,-0.06363862489939465,-0.5772669414987949,-1.6805613529885448,-1.7263936453157585,-1.1910143942631453,-1.2531708690814793,-1.2439416796820675,-0.6452556319694833,-1.3170321252961124,-0.9091265728555866,-1.0113027999764839,1.7952817195681072,-0.2647240236615067,quin4,88.0
446,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.849797950572815,-0.06363862489939465,-0.5817368490471454,-0.5919775268445638,-0.5757195438073875,-0.6652931271410015,-0.6760661960039447,-0.7789354174987577,-0.6444418814463836,-0.4553554651165512,-0.7265782145498767,-0.5729656917337349,0.8459628528238519,-0.9489933629796682,quin4,92.0
447,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1723120637971119,-0.06363862489939465,0.6897527527341502,-1.1987054959182781,-1.305970793950003,-1.8858968123492832,-1.9934764925705062,0.10303764591060591,-0.6419177611451224,0.6255058907564752,-0.24083460082051453,-1.8924858759983478,0.998373184778959,-0.7585359126121471,quin4,91.0
448,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.547300495580475,-0.06363862489939465,-1.1199863938911263,0.46987691527347364,0.5007046834955505,0.37359490018554287,0.3943718002093411,-0.8051092503696139,-0.6417946056968065,-0.4965228074684957,-0.7366363212079273,0.43451474454176664,0.35921768285367267,-0.18044057617473008,quin0,20.0
449,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15768515983089526,-0.06363862489939465,0.4470586951729712,-1.7106639894610451,-1.7147144531544682,-2.095875785350527,-2.142098963438124,-0.3357944006645666,-0.6385186273547906,0.12825487320463017,-0.5033298477095097,-2.012054487897386,0.805809120972435,0.3237618596418106,quin4,100.0
450,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.007313451983108308,10.494484837057112,0.9834805764509862,0.5280858921292186,0.5667727239013687,-0.5936290892238331,-0.5459272546868722,1.112172745563203,-0.6370124916259308,1.638163173707073,0.5025341946709813,-0.763612921568601,-2.0892502464627554,0.9929405764153452,quin3,69.0
451,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3648104442467827,-0.06363862489939465,-0.6021793076580519,-0.7870126767072974,-0.7428130814460278,-0.739474465735865,-0.7041902154909935,-0.8819563968594963,-0.6363973489083525,-0.6209110382492965,-0.7662039654453631,-0.6345485907719723,0.527700617643521,-0.5814276410412292,quin4,83.0
452,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0898127578901101,-0.06363862489939465,0.37818252553712595,0.5214468938473346,0.5604636640998489,-0.4453848811381876,-0.4066443134470476,0.5647422113768306,-0.6334210891199228,1.1020542986136008,0.08111362167162145,-0.5428602500429945,1.0421330680152425,0.19271275027350276,quin3,62.0
453,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.877297719208482,-0.06363862489939465,-0.491415675909438,-0.1759288387991765,-0.12404556804388706,-0.4879165025631759,-0.45656973087809927,-0.517996461996466,-0.6317043353812548,-0.10194836540681,-0.5954707388203359,-0.45513093672006616,-1.360835292627302,1.2283673691888826,quin2,54.0
454,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2448030405881352,-0.06363862489939465,-0.860535108179866,-0.18200700772509673,-0.15283052414151915,-0.18430615564344674,-0.15967662963675938,-0.853282549961591,-0.6292120211178572,-0.5811190851493395,-0.7506547230223652,-0.08941466962707816,-2.3127608502727672,1.183078087117519,quin2,46.0
455,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21268469710222979,-0.06363862489939465,-1.0835859518211324,0.22298603553701787,0.18779420721297374,0.3180114568745273,0.29312193892401034,-0.8793647944253344,-0.6291083340339294,-0.04844109688272877,-0.7067971324845472,0.43451474454176664,-1.4792016978537723,1.0750808331311317,quin3,70.0
456,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15768515983089526,-0.06363862489939465,0.522285087097193,-0.9400754505326213,-0.9940176930296839,-1.6084574972731283,-1.6700022741831642,0.06295885388586651,-0.6250758308015997,0.5786618485197094,-0.26059633997021153,-1.6211393841290285,1.2424520969845783,0.018153871352434677,quin4,97.0
457,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.007313451983108308,-0.06363862489939465,-0.49698413664664315,-0.6930926090862611,-0.686942727048636,-0.7647920914481608,-0.7810213355809934,-0.747076055522079,-0.6190712373840789,-0.42600239341667123,-0.6982794357659189,-0.6660543404173112,-0.6574892806128473,0.2896795780632953,quin3,73.0
458,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2998025778594697,-0.06363862489939465,-0.24198451353818906,-1.9471051456086133,-2.0468977190994866,-1.6231143843155322,-1.71465034795326,-1.0588390336006586,-0.6142080088743638,-0.959046308379783,-0.8214816725383948,-1.4274614600017836,1.1039968794947028,-2.1446963820318476,quin4,94.0
459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.762680069815575,-0.06363862489939465,-0.9689966279835892,-0.48827230091264134,-0.5238248672903335,-0.19325552897720763,-0.22525316427082878,-1.0830805610991676,-0.605588960940649,-1.0199253220772595,-0.8242681189942895,-0.06564737943315309,-0.7860690579859242,0.30756096546111317,quin4,95.0
460,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.024804891502797,-0.06363862489939465,-0.31545376987801893,-0.1487812907645384,-0.2085640888530533,-0.5720590401587378,-0.6190741261893523,-0.3483462801075649,-0.6054630605431351,0.10052828110954469,-0.49462005431614126,-0.5428602500429945,1.633531890074259,-0.8825119254548001,quin2,50.0
461,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.657299570123144,-0.06363862489939465,-1.3684316641574104,0.7225959046365904,0.6893546451852733,0.8667151603155661,0.8555899485421649,-0.9279786836492819,-0.6048317807088074,-0.04844109688272877,-0.7166326485095897,0.967659957482906,-1.4016041115445732,1.0679441536592438,quin1,34.0
462,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9973051228671298,-0.06363862489939465,-0.8533802970306371,-0.827350701976713,-0.9071098776169262,-0.45551463171536744,-0.50939613664273,-1.1251455724529469,-0.5983321187303113,-1.1212479636680517,-0.8340900497758024,-0.29027732774346954,1.5028816630366049,-2.5064805107264685,quin2,46.0
463,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.8873060483244607,-0.06363862489939465,-0.8910281185269631,-1.3686760400845341,-1.4358076142739749,-0.6282386864226674,-0.6872720685119722,-1.3934015526535413,-0.5963422245803146,-1.9259198212235225,-0.9183857783668479,-0.4267097720808821,-0.08524551519144084,0.1279915883883284,quin4,95.0
464,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.9047974878441494,-0.06363862489939465,-0.8011508237507677,-0.2911626271519216,-0.2933153465652207,-0.2508328822278404,-0.2649561179456239,-0.8463009908944285,-0.595523115402819,-0.5988727064116715,-0.7265782145498767,-0.13779981610975442,-0.0493969448136211,0.2519414795750444,quin4,86.0
465,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.25481136970411367,0.10395063640150229,0.4970057069651284,0.5258750994497551,0.5007046834955505,-0.4622948909787687,-0.47347029581672917,0.6733836793395671,-0.5939320396125016,1.2062048199885052,0.17021933424332086,-0.5729656917337349,-0.88891866374241,1.0606179403098002,quin3,73.0
466,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.547300495580475,-0.06363862489939465,-0.45965958747630487,-0.16080587451207148,-0.2234646117652878,-0.45890204053560163,-0.5059488680242076,-0.4840009594522612,-0.5872340431716979,-0.0792364896680772,-0.5553960087055111,-0.3986806360232879,1.6621457582990846,-0.26672992386710265,quin3,77.0
467,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.652680995272906,-0.06363862489939465,-0.8570297424450075,0.22044912243009848,0.26842171145487037,0.07715329070796807,0.13499584377733406,-0.6769979016021306,-0.5857374913755168,-0.3459807655083361,-0.6465313191381233,0.13660473524771122,-0.36467677676990234,-0.14918814068693304,quin1,30.0
468,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4876823834589024,-0.06363862489939465,-1.060938129620211,-1.0906922149919205,-1.1468177961344024,-0.30056701709054806,-0.3290802223495898,-1.4247966157127303,-0.585705569796905,-2.12179133051666,-0.9199384000568369,-0.08941466962707816,-1.519775492806953,-0.41741340650836745,quin3,66.0
