,YearBuilt,NumberofBuildings,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),Latitude,Longitude,DataYear_2014,DataYear_2015,DataYear_2016,BuildingType_Campus,BuildingType_Multifamily Housing,BuildingType_NonResidential,PrimaryPropertyType_Bank Branch,PrimaryPropertyType_Courthouse,PrimaryPropertyType_Distribution Center,PrimaryPropertyType_Financial Office,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K-12 School,PrimaryPropertyType_Medical Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Multifamily Housing,PrimaryPropertyType_Office,PrimaryPropertyType_Residence Hall/Dormitory,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Senior Care Community,PrimaryPropertyType_Supermarket/Grocery Store,PrimaryPropertyType_Wholesale Club/Supercenter,PrimaryPropertyType_Worship Facility
1112,1.235232754661139,-0.1859171842970881,0.7418631535806055,-0.5719480644418968,-0.6148731383627347,-0.5269413115449959,-0.5451781359843545,0.25363789181599433,0.10255060901492552,0.4468751316462422,0.19025339147075768,-0.4555706838504533,-0.4563966223590794,0.6574958686042287,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1113,-0.1479061451634006,-0.1859171842970881,1.207271453773825,0.28379307874930504,0.27840330943623204,-0.2484002315785967,-0.24904461110328868,1.3382826696124552,0.10395895838128501,2.7589374940197984,0.6081722450614114,-0.2704579260099664,1.0619865591399895,0.18670306736878423,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1114,1.1799071986681573,-0.1859171842970881,0.9693053348708041,-0.6875286863794099,-0.7024492606959668,-0.6499466789754129,-0.6568686349879399,0.30331908344535985,0.11100488682635974,0.54175676656054,0.21489577833156803,-0.5901981440980802,0.1186676917181061,0.7765449043981296,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1115,0.7926283067172863,-0.1859171842970881,0.4757840237648273,0.08374969462668637,0.07259942195313664,-0.08371535948167472,-0.0973914564929157,0.47363514288680547,0.11192003064391656,0.9038961507183517,0.2810094991776446,-0.051688303107572615,0.08462058317342043,0.7583252015997876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1116,1.2628955326576297,-0.1859171842970881,1.243605266419963,-0.6475200095548861,-0.6805552301126588,-0.6967090500646623,-0.7265471114305437,0.4981403890660967,0.11680568371364036,0.949756567345207,0.29363120952098654,-0.6406834416909403,0.04761164700070193,0.757435729651779,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1117,-0.009592255180946625,-0.1859171842970881,0.4048594597905627,-0.03183092731082638,-0.052196552371719065,-0.0877816526198701,-0.09534208953872159,0.3431918588628292,0.12133990141373689,0.6132433190116916,0.2371340298888847,-0.03485987057661932,0.1263437528823977,0.6352964305981558,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1118,-1.3097428210160138,-0.1859171842970881,0.3227798497952302,-0.3430095248348998,-0.3871752202963315,-0.17419038180652677,-0.2111313224506953,0.10934782118341622,0.1280651945439687,0.10554133151170153,0.1515868820062341,-0.08534516816947951,-0.19230210490454105,0.5882439187971976,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1119,1.4012094226400837,-0.1859171842970881,-0.1889589109478959,0.19933031656419942,0.157986141228038,0.8332337431814346,0.8237989894173895,-0.10961547439883154,0.16624453778242948,-0.4117312990566567,0.0926855670706386,1.008502946342489,-1.2548203620284937,1.355220204256599,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1120,0.5160005267523784,-0.1859171842970881,-0.2839639489926215,3.7134257643182003,3.5822125244574106,2.7088114531741585,2.683599500348651,0.6573834875960552,0.1284945967676049,1.2741217818061916,0.3625497548878057,2.640860901844965,0.5431523102587115,-2.874092251962405,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1121,1.3182210886506114,-0.1859171842970881,0.32809646002226867,-0.38968631446351104,-0.4243950722879555,-0.19655499406660276,-0.2152300563590838,0.08960546450907779,0.13102824974139302,0.05953213861967784,0.14597723296474882,-0.10217360070043281,1.1766240395880279,-0.008178327363325286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1122,0.9309421966997402,-0.1859171842970881,-0.37293657420009074,0.27267955740915956,0.2039636054529847,1.4218296749352493,1.4181154061337156,-0.27500447168297804,0.1339877977792944,-0.3520264683891799,0.007739453013861425,1.6816402475806234,-0.1085915663119108,0.2951827212873355,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1123,0.43301219276290603,4.514950117975526,0.2842767727501874,0.5016180970161567,0.44698734492770376,0.26801899697224557,0.251000925720103,0.5065443123899346,0.1355903898269218,0.9430104289728095,0.30925808899369556,0.30170878004244783,1.6141282490987483,-3.194158047728252,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1124,-1.3374055990125047,-0.1859171842970881,0.513412838079833,-0.9831483540272796,-1.0374279286205792,-0.5737036826342453,-0.6138319289498612,-0.14018170912577668,0.14000905111709736,-0.3520264683891799,0.0762573091634317,-0.4555706838504533,-0.009797164541321603,0.5830518084849952,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1125,-1.6140333789774124,-0.1859171842970881,-0.16481833131474483,0.9661632890342379,0.9768228850437572,1.0944930773105028,1.1086609960503873,0.14337306018638354,0.14126537860721455,0.16078959543848653,0.17342444434630183,1.1936157041829756,-0.026163077897259215,0.5824244772426178,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1126,0.4883377487558876,-0.1859171842970881,-0.3271006185068613,0.27490226167718884,0.1930165901613307,1.245962496708289,1.2213761785310697,-0.2280550797665347,0.1419316939529805,-0.6324668460237671,0.03117977222292494,1.4796990572091826,0.3723157407272257,-1.9007118763198354,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1127,0.1563844127979981,-0.1859171842970881,0.6290012992748709,0.11042214584303559,0.09887225865310631,-0.11827885115633716,-0.12095917646614944,0.6342937806603511,0.1425115892910157,1.2064517333165006,0.36295044410505467,-0.08534516816947951,0.9257215868960836,0.26395985415134654,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1128,1.3182210886506114,-0.1859171842970881,-0.5250364326583057,3.277775727784498,3.205635198424513,4.001892671120363,4.043354474456522,-0.024184428048915796,0.14374534506215222,-0.1999244542186068,0.11071658184684131,4.222733559754582,0.11308702924382363,0.5655234838366087,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1129,0.018070522815544166,1.3810385831271168,1.283004462763294,0.4905045756760112,0.5236164519692817,-0.141660036700962,-0.11890980951195503,1.6130575242362721,0.14429628385233173,3.2921398751175888,0.7403996867535646,-0.18631576335519962,-1.1578559568174132,1.4034559416078565,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1130,-1.3374055990125047,-0.1859171842970881,-0.11311661911717229,0.7461155664993573,0.7403673547440308,0.8942281402543688,0.8945021493370907,0.14137574621827584,0.14798532107099477,0.14770171372648572,0.17703064730154236,0.9916745138115355,1.7300983900177803e-05,0.592397730214536,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1131,-0.12024336716690978,-0.1859171842970881,0.3301127284434169,0.005955045245668001,-0.052196552371719065,0.002693369704981938,-0.02258956266482626,0.2983143092079365,0.1492539236194421,0.03763982046417198,0.23753471910613366,0.06611072460910077,-0.06399573807595639,0.6189650851628951,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1132,-0.31388281314234534,1.3810385831271168,1.1649462093559009,0.11264485011106487,0.10762987088642964,-0.2910963095296505,-0.29925410148104703,1.1404171655926112,0.14996668634709456,2.2763906257840736,0.5622933296864068,-0.304114791071873,0.3543232807169323,0.5881433323091532,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1133,0.23937274678747048,1.3810385831271168,1.3568960558776222,-0.30522355227840575,-0.3214931285464075,-0.535073897821387,-0.5513262368469372,0.9058450927970508,0.15060089769415094,1.7751363972632175,0.4727392896312667,-0.5228844139742668,0.40368582143727977,0.4591614834178461,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1134,0.32236108077694287,1.3810385831271168,0.8946351015125366,0.33713798118200344,0.3397065950694944,-0.10607997174175045,-0.10661360778678979,1.0618492005532127,0.15072913383465467,2.107777210264445,0.5326423276099845,-0.11900203323138611,-1.1442255650234718,1.3098337331505954,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1135,0.7373027507243047,-0.1859171842970881,0.03946954798462579,1.2351105054657583,1.1935737878185066,0.8891452738316242,0.8750331632722452,0.5205721041926411,0.15072989821557634,0.953050021443892,0.3246846238577801,0.9075323511567687,0.24050365986513356,0.6757722282812294,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1136,0.6819771947313231,-0.1859171842970881,0.8839690962060832,-0.36968197605124903,-0.39374342947132385,-0.44154915564288805,-0.46320345781658523,0.5011487629437643,0.15076461010213624,0.9115679030755526,0.3172718733386745,-0.38825695372663993,0.9918464149190213,0.189152245723886,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1137,1.3182210886506114,-0.1859171842970881,1.0227419121732941,-1.0809473418205597,-0.19231834810489012,-0.8217475640641775,-0.22496454939150626,0.0023798975600994323,0.1575774922932731,-0.16162670310426555,0.12994966427479085,-0.7248256043457071,-0.005205482130441726,0.42187981994045265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1138,1.1245816426751758,-0.1859171842970881,0.03784123364993158,0.7705653134476772,0.6900110844024225,0.6848140436372954,0.6506274817879775,0.33696478739082014,0.16101293490028085,0.5478466120156879,0.2607746937065727,0.7392480258472351,1.4868179296990232,-3.7519458447807774,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,1.2628955326576297,-0.1859171842970881,0.23112433083495945,0.35269691105820716,0.29591853390287837,0.2720852901104409,0.23768004051784045,0.37610465511426483,0.1612238590710743,0.6310680621842081,0.27600088396203276,0.3185372125734011,-0.15394781300318017,0.6331227360543821,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1140,-1.6140333789774124,-0.1859171842970881,-0.27799710586011794,0.4371596732433128,0.4075780898777491,1.2012332721881376,1.2797831367256052,-0.13798179558433493,0.16879446757349048,-0.3520264683891799,0.08306902585666383,1.4123853270853695,-0.04355195481888844,0.5035858139699962,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1141,0.8202910847137771,-0.1859171842970881,-0.09297032733187847,0.24378440192478135,0.19958479933632303,0.6614328580926705,0.6885407704405706,-0.0003850412194093827,0.17420745355198972,-0.18916566818620792,0.1399668947060146,0.7897333234400953,0.10145865669339585,0.563434158776441,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1142,1.1799071986681573,-0.1859171842970881,-0.02805631962661935,0.10153132877091939,0.06165240666148263,0.48861539971935714,0.46208572200210846,0.012654170976216978,0.17977794696393373,-0.16866572813762779,0.148581712876867,0.6214489981305618,-0.7278171408307761,-1.6523837482980466,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1143,-2.056637826921265,-0.1859171842970881,0.8204320523006325,0.7505609750354152,0.7381779516857002,0.14196390968818168,0.13316232585393495,1.2925951646258513,0.18083067934738864,2.560496297775483,0.6412291054844498,0.11659602220196097,0.11900181270053496,0.6181644988257532,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1144,1.235232754661139,-0.1859171842970881,0.6235781382776092,0.0037323409776390307,0.00034912102822027684,-0.13251087714002183,-0.13018132776002322,0.5591636131091676,0.18083099409247402,0.9958395872842574,0.35934424114981417,-0.08534516816947951,-0.3751079345953576,0.6335082491674479,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1145,-0.8948011510686519,-0.1859171842970881,0.5950826374204605,0.15265352693558853,0.12076628923641432,-0.04610214795336518,-0.057428800886128194,0.6288949090019917,0.19367250364912866,0.5059285006384269,0.3936031692245993,-0.0012030055147127224,0.0445687702235105,0.47362561518177165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1146,0.32236108077694287,-0.1859171842970881,0.041728970727565574,0.86169618843687,0.8739209413022099,0.7742724926775986,0.8483913928677206,0.3773874166106928,0.19549968879697205,0.5887818196196526,0.29904051395384734,0.8233901885020019,0.40705515035337053,0.570404186591982,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1147,0.23937274678747048,-0.1859171842970881,-0.1100020581414149,-0.4319176955560637,-0.5032135823878638,0.40830611023999386,0.3811357273114364,-0.2369509950304819,0.1957907380737885,-0.3520264683891799,0.06323490960284085,0.6046205655996081,1.100055149031214,0.165585447310123,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1148,-1.1714289310335597,-0.1859171842970881,0.39544474301647503,-0.40746794860774377,-0.4287738784046162,-0.1823229680829181,-0.19781043724843297,0.12740243869547116,0.19629361079307095,0.05443689114207521,0.203476135639973,-0.08534516816947951,0.017665865995782248,0.4634294297073448,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1149,0.7926283067172863,-0.1859171842970881,0.5875885665814232,0.3904828836147019,0.4053886868194184,0.09113524546073658,0.10344650501811858,0.7753955242550168,0.2020382931279853,1.4292782985019608,0.4563110317240598,0.09976758967100736,0.10159714698358596,0.5737941565316474,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1150,1.0692560866821943,-0.1859171842970881,0.5535087125361622,0.3193563470377707,0.32438077366117873,0.07893636604614958,0.07475536765939957,0.6935661158244434,0.20697043854317923,1.2482300457975115,0.42826278651663335,0.09976758967100736,0.07282184200328691,0.464064972092026,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1151,0.12872163480150733,-0.1859171842970881,-0.03429910193329095,-0.5586118388337222,-0.6148731383627347,0.22633949230574035,0.21718637097589816,-0.22990115002473205,0.20724044486285834,-0.3520264683891799,0.07345248464268905,0.4195078077591212,1.5830577043908682,0.007699352481452398,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1152,-1.6970217129668848,-0.1859171842970881,-0.28911390288674665,0.11042214584303559,0.05946300360315196,1.1900509660580993,1.206005926374613,-0.22921234469751814,0.2083591388234938,-0.3520264683891799,0.07445420768581143,1.429213759616323,0.05402054456527911,0.24269812855209316,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1153,1.4012094226400837,-0.1859171842970881,0.11703304456511007,0.766119904911619,0.7053369058107382,0.6512671252471814,0.6178376105208699,0.43314390998522717,0.20865342547833138,0.6904511722992333,0.3290922052475185,0.7055911607853285,0.11733120778871116,0.4928039687982182,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1154,0.6819771947313231,-0.1859171842970881,0.8784147957993158,0.11042214584303559,0.09887225865310631,-0.16402464896103774,-0.1773167677064907,0.8689761232154891,0.20998367309993107,1.6184806008964279,0.49758202110070154,-0.15265889829329302,0.4543186835163415,0.43583116589129095,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1155,-0.8394755950756704,-0.1859171842970881,0.5505143626857849,-0.2896646224022017,-0.3083567101964225,-0.20672072691209178,-0.226501574607152,0.3102174078901836,0.21181238700961777,0.4240581444921349,0.2840146683070117,-0.1358304657623394,-0.018733622678533044,0.473522154793527,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1156,0.5989888607418508,-0.1859171842970881,0.19014326536446757,-0.5719480644418968,-0.5995473169544192,-0.06745018692889206,-0.04615728263806,-0.09306202614953864,0.21253711005051495,-0.4372245461963048,0.12954897505754193,0.08293915714005407,1.4390711090306088,-0.009076010453346056,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1157,1.1799071986681573,-0.1859171842970881,0.2810119478677049,0.6416484659019897,0.6462230232358065,0.4337204423537164,0.4415920524601662,0.5739315107323085,0.2160923806078882,0.9810271057537103,0.38819386479173845,0.4699931053519814,0.18502799834531047,0.262906980478813,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1158,-0.9224639290651427,-0.1859171842970881,0.2693733252740852,0.2926838958214215,0.2696456972029087,0.28021787638683227,0.2673958613536568,0.38695655048966654,0.21953870440213363,0.5776197016639368,0.3186742855990458,0.33536564510435446,0.04564722012695167,0.6171996896504103,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1159,1.0692560866821943,-0.1859171842970881,-0.43174713522127794,2.746549407725544,2.7086407041834204,3.255727880261468,3.2758665501107838,0.10388560601265064,0.23177379010641327,-0.04233719676488908,0.21790094746093516,3.4317972307997726,0.7178402932559066,-0.4577514851028392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1160,1.345883866647102,-0.1859171842970881,0.23888887670610198,0.27267955740915956,0.1930165901613307,0.3168145146305927,0.2878895308955991,0.3459252919967444,0.2343971903931205,0.47056894787247755,0.3126639473403116,0.38585094269721465,0.036973758208484364,0.43304738350313204,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1161,1.2905583106541205,-0.1859171842970881,1.3686494254545591,-0.014049293166593676,-0.04343894013839574,-0.3510741333180357,-0.35868574315267976,1.2049106617480456,0.24105341945890152,1.6479032778486686,-0.3742676294808553,-0.2536294934790131,-0.10988188681127797,0.3972094440528582,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1162,-0.009592255180946625,-0.1859171842970881,1.059693172872521,-0.4874853022567911,-0.49445597015454057,-0.4883115267321375,-0.49496864560659604,0.5256724197156036,0.24458153201176416,0.8406524766602004,0.38839420940036296,-0.43874225131949995,0.04452756898627311,0.5651135425768007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1163,1.2905583106541205,-0.1859171842970881,0.6464892859466455,-0.8920174790380866,-0.9498518062873472,-0.514742432130409,-0.5605483881408112,-0.02055546493431781,0.24846526154753137,-0.32973685440972206,0.18103753947403187,-0.4050853862575932,-0.41121811239206246,0.7478457317297337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1164,0.23937274678747048,-0.1859171842970881,1.5365652431133525,-0.08962123827958307,-0.07846938907168842,-0.411051957106421,-0.406845866576244,1.2731141553103915,0.25017459714268886,2.4278504745811165,0.6792945811230999,-0.4050853862575932,1.454537662532567,0.012635480444386811,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1165,0.18404719079448892,-0.1859171842970881,0.22268769549010087,-0.6186248540705078,-0.6301989597710502,-0.07253305335163657,-0.04308323220676854,-0.09443999671028692,0.25285573067077294,-0.4931244962326049,0.1555937741787236,0.08293915714005407,0.31566659579327355,0.6069862607779912,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1166,1.2628955326576297,-0.1859171842970881,0.5365015703659081,0.17265786534785021,0.17550136569468433,0.06368776677791606,0.07782941809069073,0.5859287110748128,0.2544633586397665,0.9562192098570215,0.4180452114767852,0.11659602220196097,-0.24731312473436445,0.6866398798864218,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1167,0.6819771947313231,-0.1859171842970881,0.12307092154442921,-0.7097557290597009,-0.7790783677375448,0.012859102550470958,-0.02361424614192361,-0.19422546369130425,0.26518159785039513,-0.3520264683891799,0.12534173827642794,0.18390975232577417,-0.024904485358023042,0.3994853673134872,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1168,0.3776866367699244,-0.1859171842970881,0.0427835501456729,0.3971509964187891,0.35284301341947905,0.6726151642227083,0.6793186191466968,0.19582899112121582,0.2775765290944681,0.09364507740035112,0.2834136344811383,0.7897333234400953,0.1387385586672641,0.7239164114004223,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1169,-0.9777894850581242,-0.1859171842970881,0.5134073739377703,-0.3719046803192783,-0.39593283252965455,-0.1121794114490438,-0.1219838599432465,0.23224965585295548,0.2786886134083104,-0.3520264683891799,0.33830805724424434,-0.0012030055147127224,-1.4406168902871366,1.083595629669274,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1170,-0.009592255180946625,-0.1859171842970881,2.255588965077258,0.014845862317784512,0.028811360786520624,-0.4578143281956704,-0.45193193956851707,2.0298464572920945,0.27903717110858556,4.004302857214824,0.989227690665162,-0.47239911638140675,1.1538125385144848,0.1549349804087891,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1171,0.6266516387383415,-0.1859171842970881,0.4401987985812835,-0.7519871101522536,-0.7965935922041911,-0.28194714996871056,-0.2879825832329788,-0.03962817437173302,0.2903896216662706,-0.42549484590304687,0.2012723449451038,-0.15265889829329302,0.10839926073581575,0.3826514999925085,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1172,1.2075699766646482,1.3810385831271168,0.8696311874334738,0.14598541413150132,0.122955692294745,-0.08269878619712559,-0.09636677301581864,0.8884878353085969,0.29049182389185435,1.554354664095487,0.5580860929052929,-0.051688303107572615,-0.26067646033350617,0.6455572788151261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1173,0.18404719079448892,-0.1859171842970881,0.5742724523745447,-1.0742792290164727,-1.1337616631871343,-0.5127092855613112,-0.5451781359843545,-0.1708337676676078,0.3031722289283741,-0.3520264683891799,0.15919997713396414,-0.3714285211956865,1.618989694354953,0.009041668905684523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1174,1.3735466446435929,-0.1859171842970881,1.8939283302291359,-1.0676111162123854,-1.107488826487165,-0.9122225863890296,-0.944804692052229,0.36651306861791283,0.311767512538062,0.4128602942456581,0.3715652622759071,-0.8426246320623806,0.684630291600763,0.3244306035143196,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1175,-1.6140333789774124,-0.1859171842970881,0.30626721248165334,-0.38968631446351104,-0.4287738784046162,0.026074555249606796,-0.002095893122883983,0.07317324931958673,0.3124362559173438,-0.21381067208633678,0.2591719368375769,0.15025288726386757,-0.07435905219955001,0.6195499237454033,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1176,1.2905583106541205,-0.1859171842970881,-0.49185816205339544,4.313555916686056,4.2893897122982585,4.5142456065330085,4.54135064432572,0.3556269267718615,0.31287761845422474,0.38817831776037826,0.3679590593206666,4.525645345311741,0.37584340870477484,0.0465912208885261,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1177,1.1522444206716667,-0.1859171842970881,0.3651378790655306,-0.5341620918854023,-0.5820320924877725,-0.08879822590441923,-0.11378639212646946,0.036886718904983386,0.31873133747943416,-0.2994909172906757,0.24935505101497765,0.04928229207814747,0.025747774383832685,0.2611822301192592,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1178,0.2117099687909797,-0.1859171842970881,0.5878125964059953,3.586731621040542,3.3654616216826603,1.6932547419098058,1.6292002024157213,2.8282872507214742,0.32471823863934623,0.4455520328402464,1.3474438508857225,1.5638412198639495,1.4141927794681879,-3.7519458447807774,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1179,0.8202910847137771,6.081905885399731,2.108868554479803,-0.07850771693943759,-0.14634088387994343,-0.4639137679029638,-0.5011167464691787,1.7721192022956023,0.32737603606752796,3.3909886802309197,0.922112246775963,-0.47239911638140675,1.4244061752210961,-3.7519458447807774,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1180,1.2628955326576297,-0.1859171842970881,0.4908076823663096,-0.6452973052868571,-0.6827446331709897,-0.21383673990393398,-0.2080572720194041,0.05284626635526533,0.3425341144162204,-0.2967098228983568,0.27119261335504535,-0.08534516816947951,-0.19907188921888774,0.49384144657940604,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1181,-0.9224639290651427,-0.1859171842970881,1.258087974957235,-0.49193071079284934,-0.5360546282628259,-0.49136124658578434,-0.5154623151485381,0.6546099941201594,0.3434354544136038,0.30769266170812126,0.5021899470990645,-0.42191381878854667,-0.04835204932771159,0.4570678475076698,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1182,0.18404719079448892,-0.1859171842970881,-0.04934188503199283,-0.018494701702651932,-0.07409058295502707,0.7549576002711693,0.7469477286351063,-0.04905999014688919,0.3516884302611407,-0.5261347542388857,0.2381357529320071,0.9411892162186752,0.15105742786536053,0.4444298737058938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1183,1.2075699766646482,-0.1859171842970881,1.3220211691622334,-0.4363631040921219,-0.4703725365129019,-0.4669634877566106,-0.49906737951498426,0.7506608793240659,0.3563571790034487,1.1738063581074452,0.5484695516913181,-0.42191381878854667,0.1305426702140993,0.7386732703736681,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1184,1.2628955326576297,-0.1859171842970881,1.7809927100055543,-0.4741490766486166,-0.4922665670962099,-0.586919135333381,-0.6015357272246958,1.0235964742246733,0.35674193238854346,1.7555644336649456,0.6536504712191672,-0.5565412790361736,-0.2612671116470812,0.6949819895162079,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1185,-0.9501267070616335,-0.1859171842970881,0.023639928428890462,2.379803203500743,2.321116362858869,1.787796057372854,1.7777793065948029,0.9379843673104497,0.36498281303208474,1.5621002434997149,0.6262032598376142,1.7826108427663432,0.3588829344288051,-0.6221699538828789,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1186,-0.3415455911388361,7.6488616528239355,1.1108211501535066,0.5527402951808258,0.5039118244443045,0.0891020988916386,0.07168131722810811,1.476765319542715,0.38284868831395197,2.6880337027470578,0.8449795724555405,0.08293915714005407,-0.6524324099212362,0.5285745768853343,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
